3.2009,3.0972,2.981,3.296,3.2736,3.4709,3.1831,3.2294,2.8371,3.4355,3.288,3.5715,3.0703,3.2781,3.0901,3.2781,2.6781,3.67,3.1301,2.2035,0.53681,3.0681,3.6552,2.9348,2.8607,2.7248,3.2348,3.1462,3.0505,2.9186,3.2631,3.09,2.8802,3.0659,3.1748,2.8477,3.0231,3.1736,3.3945,3.115,3.1675,3.2806,3.4064,3.5862,3.186,3.6833,2.8522,2.6898,3.0891,3.17,3.2177,2.0375,2.9973,3.2787,3.7685,2.9993,3.9462,3.4404,3.3427,3.735,3.3492,2.8624,2.9487,2.538,2.9152,3.3632,3.4487,2.8049,3.0253,3.7403,3.5829,2.9334
3.2009,3.0972,2.981,3.3093,3.2736,3.4709,3.2722,3.2294,2.8371,3.4355,3.288,3.876,3.1517,3.2781,3.0901,3.3932,2.7322,3.67,3.4437,2.5442,-1.0458,3.3065,3.6552,3.2566,3.2497,3.3467,3.496,3.1628,3.4128,2.9186,3.2631,3.09,2.8802,3.2493,3.4634,2.8477,3.0231,3.2074,3.3945,3.398,3.6179,3.3171,3.5797,3.5862,3.5127,3.7501,3.4385,2.8946,3.0891,3.17,3.3847,2.6099,2.9973,3.2787,3.7685,3.4766,4.0093,3.4404,3.4636,3.735,3.3492,3.1694,2.9487,2.6799,3.534,3.7585,3.4487,2.9665,3.0253,3.794,3.5829,3.3566
-0.53133,0.092838,0.1444,-0.80639,-0.39537,-0.36939,-0.84357,0.088484,-0.32354,-1.1857,-0.37692,-0.1824,-0.78126,-0.93263,-0.86127,-1.0834,-0.18177,-0.11746,-0.74402,-0.66775,-1.0458,-0.12855,-0.019493,-0.59137,-0.13237,-0.74871,-0.83371,0.35953,0.5325,-0.10925,-0.14544,-0.18104,0.27949,-0.20232,0.19182,-0.54409,0.47177,1.191,-0.86222,-0.51282,-0.71019,0.19538,0.60324,-0.92052,-0.75693,-1.1203,-0.36186,-0.7603,-0.18097,-0.1477,0.19702,-0.7054,-0.20046,-0.79888,-0.75008,-0.20063,-0.72921,-0.47879,-1.0625,-0.40211,-0.18693,-0.22554,-0.46887,-0.2169,-0.43772,-1.0187,-0.28699,-0.60505,-0.82826,-0.62993,-0.66075,-0.52349
-1.4141,-0.96376,-1.4235,-1.3627,-1.3734,-1.1928,-1.3374,-1.3354,-1.4244,-1.1857,-1.2437,-1.0138,-1.3183,-1.3561,-1.3397,-1.3574,-1.0866,-1.18,-1.2076,-1.2248,-1.0458,-1.1116,-1.1871,-1.4346,-0.49338,-1.2463,-1.2164,-0.084752,0.16228,-1.2724,-1.2285,-1.4042,-0.076633,-1.3143,-0.30728,-1.3656,0.37789,0.87285,-1.2252,-1.2546,-1.1454,-0.0021062,0.26578,-1.0724,-1.0625,-1.1203,-1.2709,-1.4316,-1.3041,-0.85765,-0.11456,-0.99086,-0.042333,-1.3273,-1.1564,-1.2922,-1.058,-1.2241,-1.0988,-1.1105,-1.2162,-1.3111,-1.4204,-1.4816,-1.1432,-0.85411,-1.1833,-1.3624,-1.4225,-1.0413,-1.2107,-1.2902
-0.42117,-0.4205,-0.88028,-0.4831,-0.40805,-0.45998,-1.0211,-1.2097,-0.43988,-0.12663,-0.58552,-0.37034,-0.87725,-0.054427,-0.4317,-0.95932,-0.63476,0.31103,-0.79791,-0.75425,-0.49132,-0.64726,-0.51157,-1.4346,0.44281,-0.82661,-0.56813,0.38722,0.87873,-0.05836,-0.14284,-0.36868,0.85282,-0.13852,-0.064105,-0.47598,1.1142,1.76,-0.47102,-1.2546,-1.1454,0.68739,0.75445,-1.0724,-1.0625,-0.69976,-0.5199,-0.74057,-1.0253,0.44313,0.65366,-0.99086,0.54727,-0.62836,-0.22174,-0.38241,-1.058,0.23841,-1.0988,-0.46798,-0.21309,-1.3111,-0.7654,-0.72371,-0.75728,-0.50012,0.17306,-1.0396,-0.68117,-0.7987,-0.15739,-0.57653
2.4161,1.3703,1.6175,1.7859,0.84682,2.1751,2.6683,2.0427,2.0294,-1.1857,1.1926,2.5963,-1.3183,0.32164,1.5603,-1.156,-1.5102,1.9632,-0.85505,-0.60469,-1.0458,2.9432,2.9263,-0.60634,2.9222,-0.17336,2.3548,1.1587,-0.1458,-0.66367,2.009,1.2972,0.40455,0.24521,1.5268,0.27095,1.0749,1.9966,2.563,-1.2546,-0.17574,-0.59219,0.46418,3.5862,3.5006,3.7501,-0.75344,0.90957,2.8834,-1.1581,1.0456,-0.11079,1.2121,-1.3273,-1.1183,-0.055666,-1.058,-1.2241,-0.25509,-1.1105,-1.2162,-0.69477,0.58733,-1.1508,-0.82,0.1638,-0.55069,-0.13629,-0.72355,3.794,-0.115,-0.15348
2.39,1.8472,1.6237,1.5789,0.78481,2.3113,1.6373,2.0968,1.6553,0.33623,1.9405,3.0227,0.60906,1.2698,1.7852,0.89224,0.32831,2.7538,0.9638,0.24203,1.2602,3.0289,3.2452,0.75631,2.9816,1.657,2.1344,1.5493,1.0484,1.1885,2.2536,1.6298,0.93101,1.4988,2.1971,1.2627,1.8946,2.4749,3.3945,1.6105,0.76424,1.677,1.2632,3.1387,3.3047,3.7104,0.81723,1.5058,2.9534,0.59706,1.619,1.7151,1.7403,0.5485,0.29447,1.538,1.1675,0.87547,1.311,0.40683,0.13278,1.725,1.4486,-0.23982,1.3898,1.7314,1.5183,1.0121,0.77902,3.794,1.4731,1.0679
0.81782,0.30625,0.50901,0.1673,-0.00030487,-0.25659,0.49871,0.79395,0.25395,0.67763,0.58237,0.22037,-0.19502,0.62136,-0.21441,0.77711,0.68376,0.7262,0.77489,0.16825,0.77415,0.61898,0.061185,0.56611,1.0578,0.66166,0.318,0.82168,-0.11862,-0.11737,0.060334,0.58094,0.98206,0.87603,1.0416,0.55177,0.65749,0.098076,0.15594,-0.078649,-1.1454,0.6478,0.6143,-0.38704,-0.47961,-1.1203,-0.1275,0.53081,0.51307,-1.2807,-1.227,-0.99086,0.55354,0.47432,0.26127,0.63855,0.76854,1.0847,0.20839,0.09103,0.36971,0.18421,0.65172,0.2451,-1.1432,-0.59798,-1.1652,-1.3624,0.56877,-0.44495,0.60682,0.55624
1.6733,1.688,1.5558,1.2621,0.44424,1.3799,2.0637,0.80234,2.2489,0.56773,1.26,1.6226,0.62666,2.0003,1.2876,1.213,1.2586,2.2168,1.1674,0.81694,0.594,1.1979,1.577,-1.0295,1.3124,0.65475,2.2822,0.79377,-0.014241,0.94942,1.2433,1.032,0.97059,1.1471,1.4721,0.89794,0.86711,0.78163,0.43852,0.45242,1.4958,0.86019,1.0787,1.4505,0.47896,1.0422,0.94285,0.73435,1.9024,0.48393,0.55962,2.0909,0.42281,0.79715,0.89249,0.79305,0.94038,1.052,1.6695,1.5204,0.82769,1.0454,1.9029,0.65471,0.94315,1.2861,0.90442,0.72157,0.19055,1.9648,0.64994,0.7441
-1.1616,-0.3728,0.013939,-1.3627,-1.3734,-0.17718,-0.84357,-1.3354,0.15376,-1.1857,0.050332,-0.45282,-1.3183,-0.13228,-0.87654,-0.54969,-1.5102,0.10827,-1.2076,-0.80774,-0.66504,0.15375,-0.51157,-1.3984,0.082559,-1.2463,-1.2164,-0.16828,-1.0634,-0.14011,-0.85212,-0.69004,0.43996,-0.41274,-0.029881,-0.065081,0.15202,0.10184,-0.33127,-0.35617,-0.40542,-1.2464,-0.99419,-0.039847,-0.81727,-1.1203,-0.30954,-1.4316,-1.3041,0.076431,0.062322,0.12912,-0.58427,-1.1175,-0.98759,-1.2922,-0.58251,-1.2241,-1.0023,-1.1105,-1.2162,-1.3111,-0.27336,-1.4816,-1.1432,-1.0187,-0.48468,-1.3624,-0.60554,0.11051,-0.94843,-0.87133
0.12946,0.12131,0.4939,-0.27203,-1.2065,0.40975,0.077276,-0.31779,0.25735,-0.55459,0.091299,0.8203,-1.0475,-0.10636,-0.052469,-0.69004,-0.95198,0.19596,-0.37298,-0.58226,-1.0101,0.25751,-0.18451,-1.4346,0.77817,-0.63827,-0.18705,-0.016089,-1.0634,-0.45834,-0.2358,-0.41093,-0.18087,0.29994,-0.0077246,-0.051331,-0.092168,0.48955,-1.2252,0.15562,-0.57825,-0.83508,-0.44186,-0.5329,-1.0625,-1.0376,-1.2709,-0.59703,-0.37059,-0.22313,0.157,0.98856,0.28498,-1.3273,-0.63013,-0.78007,0.018736,-1.2241,-0.41263,-0.45348,-0.80474,-1.3111,0.21712,-0.27427,-0.88034,-1.0187,-1.1833,-1.3624,-1.4225,0.28421,-0.84677,-0.51167
-0.31203,-0.086016,0.33777,0.13891,-1.3734,0.60186,0.042992,0.799,0.057424,-0.63052,-0.42915,0.015365,-0.89341,0.25843,-0.58653,-0.90005,-0.3369,0.22934,-0.79177,-1.5344,-1.0458,0.30642,0.045586,0.078581,-0.37237,-0.42787,0.5159,-0.16828,-0.64514,0.07461,0.34385,-0.090195,0.53393,-0.22916,0.56803,0.23068,0.23831,0.5953,-0.6267,0.54155,-0.42265,0.075569,0.34767,-0.60723,-1.0625,-0.78382,-1.2709,-1.1845,0.74116,0.14806,-0.53993,-0.93221,-0.18164,-1.0416,-0.42723,0.24686,-0.23074,-0.09935,-0.21156,-0.29067,0.02179,-0.3896,0.23869,-0.027215,-0.88034,-1.0187,-0.63176,-1.3455,-1.4225,0.26021,-0.79672,-0.77774
-1.0393,-0.49066,-1.4235,0.088941,-1.2219,-0.28011,0.063313,0.61243,-1.4244,-0.58233,-0.92437,0.21769,-1.3183,-0.65288,-1.3397,-0.4997,-1.4537,-1.18,0.13581,-0.043858,-1.0458,-0.89467,-0.12314,-0.71852,0.10021,-1.0416,0.24974,-0.81048,0.0093874,-0.16565,0.17074,-0.20358,-0.62234,-0.25121,0.27895,-1.3656,-0.53259,-0.15801,-0.42453,0.13374,-0.24503,-1.2464,0.41624,-0.039847,0.34671,-1.0465,-1.2709,-0.60367,-1.3041,0.080155,0.11517,-0.71166,-1.4436,-1.1618,-0.2034,0.013319,-0.57018,0.98476,-0.11731,0.21784,-0.88198,-0.14894,-0.23776,-0.48987,-0.082817,-0.23896,-0.36547,-0.74595,-0.9523,-0.17214,-1.0543,-1.2902
-0.47458,-0.53493,-0.31668,-1.2103,-0.75258,-1.1928,-0.85987,-0.35935,-0.85081,-1.0745,-0.80202,-0.42106,-1.2264,-0.8988,-0.85624,-0.99042,-1.0051,-0.53203,-0.43816,0.9475,-0.45737,-1.1116,-0.54019,-0.45047,1.3042,-1.1589,-0.68097,-0.70387,-1.036,-0.55291,-0.52669,-0.1656,0.74993,-0.66513,-0.035501,-1.3656,-0.29723,-1.2991,-0.38752,-0.99757,-0.95114,-0.95677,-0.82134,-0.35288,0.54162,-0.89096,1.1083,-1.2177,-0.2785,-0.75075,-1.0291,-0.99086,-1.4436,-0.48846,-1.1564,-1.0287,-0.7884,0.75248,-0.62453,-0.49265,-1.2162,-0.13953,-0.38217,-0.7348,-1.0982,-0.96355,0.28741,-1.3539,0.90339,-0.31202,-0.6875,-0.89481
-1.4141,-1.3352,-1.1192,-1.3627,-0.58332,-1.1928,-1.3374,-1.3354,-1.0952,-1.1857,-1.2437,-0.76099,-1.3183,-1.3561,-1.0094,-1.3574,-1.3237,-1.18,-1.2076,-1.5344,-1.0458,-1.1116,-1.1871,-0.29532,-1.2172,-1.2463,-1.2164,-1.3857,-1.0634,-0.17653,-1.2285,-1.4042,-1.4347,-0.78274,-1.2144,-0.14317,-1.3118,-1.2991,-1.2252,-0.68985,-0.936,-1.2464,-0.9212,-0.89747,-0.63001,-1.1203,-1.2709,-1.4316,-1.3041,-1.2807,-1.227,-0.99086,-1.4436,-0.21397,-1.1564,-1.2922,-1.058,-1.2241,-1.0988,-1.1105,-1.2162,-0.080649,-0.1911,0.38382,-1.1432,-1.0187,-1.1833,-1.3539,-1.2269,-1.0413,-1.2107,-1.2902
-1.4141,-0.8769,-0.31425,-0.43482,-0.33451,-0.41949,-1.0889,-1.3354,-0.46629,-0.53656,-0.24218,-0.57306,0.6838,-0.30837,0.061581,-1.1485,-0.42566,-0.70142,-0.21387,0.14968,0.47749,-1.1116,-0.90788,-0.20062,-0.54487,-0.28536,-0.5868,-0.86895,-0.51322,-1.2724,-1.0671,-1.4042,-0.63885,-1.3143,-1.1228,-1.3656,-1.0682,-1.2056,-0.86222,-1.2546,0.038361,-0.31099,0.039728,-0.23504,-0.14385,-0.98621,-0.24956,0.40516,-0.74848,-1.2807,-1.227,-0.99086,-1.4436,-0.79383,-1.1564,-0.37095,-1.058,-1.2241,-0.48117,-0.44393,-1.2162,-1.3111,-0.6011,-1.0282,-1.1432,-0.69362,-1.0558,-0.30117,-0.2479,-1.0413,-1.2107,-1.2902
0.48022,0.43149,1.3748,1.1234,-0.30269,0.65872,-0.040846,0.79983,0.84671,-0.36609,0.50141,0.75802,0.67743,0.37528,0.14509,0.42027,0.51521,0.85267,0.77371,0.50051,-0.37548,0.77715,0.91141,0.86768,0.2247,0.66051,1.031,0.4768,0.17212,0.48799,0.80931,0.88063,0.65425,0.58071,0.59033,0.099461,0.53303,-0.37586,0.99874,0.95682,-0.58856,0.25319,0.2272,0.040023,0.15697,-0.16715,0.44671,0.10925,0.44006,0.55916,0.6246,-0.42538,0.64502,0.67684,0.050912,0.46787,0.5061,0.81353,-0.5552,0.69263,1.2323,0.45705,0.56274,0.5071,0.61663,0.50205,0.44435,0.088584,-0.3296,0.20776,0.51265,0.70348
-0.20493,-0.53843,-0.30703,-0.4621,0.19415,-1.1053,-0.29004,-0.55551,0.41684,-0.4313,1.6062,-1.0138,0.65241,0.4452,0.89166,-0.16621,-0.18006,0.69582,0.41509,0.19204,0.91397,1.1938,-0.31287,0.18865,-1.2172,-0.30817,-1.2164,-0.066059,0.46186,-1.2724,-1.1361,-1.2281,-0.30869,-1.3143,-1.2144,0.082225,-0.46343,0.2164,-1.2252,-1.2546,0.76669,-0.34664,-0.34566,0.43203,-0.2018,-1.1203,0.71842,1.0562,-1.3041,-0.11926,-1.227,-0.24651,1.3741,-0.082863,-0.046059,-0.44182,-0.40669,-1.2241,0.019294,-0.077629,-0.43621,-0.24909,0.085483,-0.67375,-0.2381,0.93789,1.4597,0.24461,0.26262,-1.0413,0.36629,0.75888
-1.4141,-1.3352,-1.4235,-1.3627,-1.3734,-1.1928,-1.068,-1.3354,-1.4244,-1.1857,-1.2437,-1.0138,-1.3183,-1.3561,-1.3397,-1.3574,-1.5102,-1.18,-1.2076,-1.5344,-1.0458,-0.83689,-1.1871,-1.4346,-1.1637,-1.2463,-1.2164,-1.3857,-1.0634,-1.2724,-1.2285,-1.4042,-1.4347,-1.3143,-1.0801,-1.3656,0.66343,1.3341,-1.2252,-1.2546,-1.1454,-1.2464,-1.1507,-1.0543,-1.0625,-1.1203,-1.2709,-1.4316,-1.3041,-1.2807,-1.227,-0.99086,-1.4436,-1.3273,-1.1564,-1.2922,-1.058,-1.2241,-1.0988,-1.1105,-1.2162,-1.3111,-1.4204,-1.4816,-1.1432,-0.55645,-1.1833,-1.3624,-1.4225,-1.0413,-1.2107,-1.2902
-0.26201,-0.059269,0.13581,-0.50097,0.21861,-0.91028,-0.3831,-0.36239,-0.16144,0.07656,0.16983,-0.22394,0.47378,-0.50132,-0.4225,0.091197,-0.72773,-0.60772,-0.0081545,0.16921,0.78998,-0.10899,0.045586,-0.35948,-0.73548,-0.76485,-0.16884,-0.46616,-0.34074,-0.19424,-0.15591,-0.44025,0.070019,-0.40278,0.54675,-0.78189,-0.53259,0.01506,-1.1302,-0.47013,-0.25588,-0.38376,-0.63306,-0.048831,-0.47485,-0.9374,-0.6977,0.43582,-0.45722,-0.21269,-0.41,0.0092757,0.49921,-0.65393,-0.46456,-0.78007,-0.32677,-1.2241,-0.2663,-0.21301,0.19671,-0.8852,-0.29172,-0.081863,-0.27328,0.15289,0.2407,-0.34661,0.15071,-1.0413,0.065065,0.70866
0.80603,0.62266,1.1427,0.82611,0.10208,1.215,1.0631,1.2441,1.0467,0.69856,0.82027,0.79114,0.64959,0.83345,-0.22408,0.62126,0.22381,0.5402,0.9305,0.24905,0.4213,0.85189,0.80523,0.52487,0.74413,0.46548,1.3351,0.74771,0.26738,-0.13384,0.81196,0.852,1.0986,0.76065,1.1632,0.50775,0.69823,1.0254,0.88518,0.31646,0.31697,0.49689,0.86911,0.73834,0.80402,0.4413,0.81952,0.44481,1.2164,0.89551,0.966,0.14797,0.74235,0.39898,0.66592,0.98586,0.62948,1.217,0.63941,0.81831,1.2102,0.36944,0.80932,0.96183,0.61663,0.68896,0.65321,-0.026202,0.24319,0.38743,0.32818,0.56955
-0.99814,-0.29777,-0.46718,-0.56449,-0.83014,-1.1928,-1.3374,-1.0137,-0.28376,-1.1857,-0.10995,-1.0138,-0.58856,-0.95002,-1.0154,-1.0696,-0.47505,-0.6236,-1.2076,-0.58472,-0.55264,-1.1116,-1.1871,-1.1236,-0.87608,-1.1261,-1.2164,-0.60485,-0.199,0.2859,-1.2285,-0.34695,-0.99364,-1.0496,-1.2144,-0.382,-0.9712,-0.45973,-0.64096,-1.2546,-1.1454,-0.22615,-0.61767,-0.24617,-0.38873,-1.1203,-0.61964,-0.52412,-1.3041,-0.056268,0.084712,-0.33948,-0.16525,-0.35166,-0.70639,-0.88999,-1.0382,-1.2241,-0.93793,-1.1105,-1.2162,-1.2765,-1.4204,-1.4816,-1.1432,-0.4626,-0.84419,-0.3837,-0.069956,-1.0131,-0.69842,-0.49231
0.75307,0.84585,0.78971,1.0097,-0.37978,0.76395,0.81911,0.93848,0.77645,0.88129,1.2133,0.52525,0.46452,0.73725,0.26818,0.76458,0.64597,0.22276,0.67726,0.89216,0.88724,0.54484,0.22216,0.95529,0.43677,0.65012,1.5132,1.113,-1.0634,0.64619,0.82074,0.67461,0.77305,1.0565,0.65428,0.84407,0.40578,0.81194,1.0614,0.29614,0.17885,0.9187,0.47539,0.54744,0.098204,0.76204,0.7594,0.99842,1.4309,0.62445,0.70916,-0.0017323,0.77899,0.63813,0.89484,0.81357,1.0107,1.098,0.27564,0.0089435,1.2762,0.032293,0.73518,0.25714,0.93545,0.50772,0.31257,0.7628,0.67019,0.8617,0.82281,0.94886
0.14104,-0.66665,-0.099111,0.14071,0.12553,0.31329,-0.19217,0.76308,-0.27731,-0.18539,0.27845,0.15676,0.19904,0.031402,0.13064,-0.49596,-0.10832,0.057293,-0.2901,0.31364,-0.11935,0.86456,-0.63696,0.59946,0.12181,-0.096852,0.10277,0.3785,-0.52353,-1.1082,-0.051675,-1.0752,0.38578,0.54556,0.38648,0.20604,0.20425,0.79127,0.62927,0.45716,0.16269,-0.73806,-0.87328,-1.0724,-0.50383,0.13262,-0.060423,0.095981,0.3865,-0.71323,-0.15384,-0.19309,0.87188,0.10385,0.35356,0.42514,0.16681,0.3723,-0.59725,-0.78243,0.19671,0.33865,0.70655,0.37026,-0.6066,-0.058212,-1.0558,-0.36231,-0.022573,-0.59949,-0.87283,-0.41166
0.42897,1.1163,0.68087,0.81234,0.55544,0.94127,0.84268,1.0729,0.58832,1.0492,0.44395,0.93138,0.43012,0.6683,0.61885,0.38602,1.2457,0.93658,0.60705,0.49603,-0.7529,1.4653,0.73534,0.50354,0.52481,0.42185,1.0808,0.75515,0.98236,1.3771,1.2444,1.046,0.76093,1.2999,1.0212,1.481,1.2358,0.83796,1.0472,1.0103,1.0623,0.87049,1.4954,1.296,0.7427,0.90475,0.58983,0.26429,0.88914,1.338,1.3202,0.87141,1.1199,1.653,1.0364,1.2673,1.3613,2.0697,1.3131,1.82,1.2796,1.3962,1.3552,1.4626,0.73679,1.0526,0.39552,0.69752,0.46938,1.2187,0.72219,0.47865
