-0.36037,2.3709,1.4079,1.9468,0.17394,1.9199,0.44423,-1.8858,0.11316,-1.2052,-0.12118,0.50512,0.4625,-0.11593,0.368,-1.5423,0.030183,-0.18569,0.20933,0.96613,-1.5986,-0.16964,-1.4879,-1.7299,-1.5669,-0.44948,-1.6276,-0.1207,-1.5739,-1.2304,-1.7291,0.73485,0.11694,0.38372,-1.3283,-1.5269,1.6937,0.55471,-1.3411,0.99873,1.6058,0.75356
-0.13975,2.2243,1.1933,1.7031,0.53477,1.8744,-0.11962,-1.8858,0.52465,-1.5095,-1.5464,0.38059,0.08998,-1.2413,0.068052,-1.5423,-0.45256,0.0031875,-1.7942,0.898,-1.5986,-1.7466,-1.4879,-1.7299,-1.5669,-1.4947,-1.6276,-0.64533,-1.5739,-0.4456,-1.7291,-1.4254,-1.4025,-1.5248,-1.3283,-1.5269,1.3325,-0.001243,-1.3411,1.1029,1.4918,-0.095496
0.60709,1.9479,1.7724,2.2,0.98682,1.5757,0.75988,-1.8858,1.309,-1.5095,-0.068892,1.0879,0.95505,-0.37149,0.64741,-1.5423,0.3729,1.0336,0.92487,1.693,-1.5986,-1.7466,-1.4879,-1.7299,-1.5669,-1.4947,-1.6276,-0.88662,-0.65409,0.62053,-1.7291,0.51094,0.55844,0.26603,-1.3283,-1.5269,1.5354,0.2345,-1.3411,0.92481,1.5466,-0.38867
2.5872,2.3709,2.6787,2.6759,2.6655,2.2969,2.548,1.9226,3.0155,2.3248,2.2376,1.8856,1.9432,2.0842,1.987,2.1003,2.1647,2.2634,1.9106,2.15,2.1083,2.104,2.2806,2.0358,2.0399,2.3825,2.3506,2.463,2.5446,1.2958,2.0945,0.91602,1.8955,1.7602,2.7017,2.5433,2.0906,2.042,2.704,2.2243,2.06,2.1384
2.5872,2.3709,2.6787,2.6759,2.6638,2.2969,2.548,1.9226,3.0155,2.2795,2.2376,1.8856,1.9432,2.0842,1.987,2.1003,2.1647,2.2634,1.9106,2.15,2.1083,2.104,2.1992,2.0358,2.0399,2.5196,2.3506,2.463,2.5446,1.3947,2.0945,0.90705,1.8955,1.7602,2.7017,2.5433,2.0906,2.042,2.704,2.2243,2.06,2.1384
2.5872,2.3709,2.6787,2.6759,2.6655,2.2969,2.548,1.9226,1.0209,2.3248,2.2376,1.8856,1.9432,2.0842,1.987,2.1003,2.1647,2.2634,1.9106,2.15,2.1083,2.104,2.2658,2.0358,2.031,2.1849,2.3506,2.463,2.4349,1.3201,2.0945,0.95716,1.8955,1.7115,2.6752,2.5433,2.0906,2.042,2.704,2.2243,1.9716,2.1384
2.5872,2.3709,2.6787,2.6759,2.6655,2.2969,2.548,1.9226,2.6191,2.3248,2.2376,1.8856,1.9432,2.0842,1.987,2.1003,2.1647,2.2634,1.9106,2.15,2.1083,2.104,2.2806,2.0185,2.0399,2.5196,2.3506,2.463,2.5446,1.0624,2.0945,0.48197,1.8955,1.7602,2.7017,2.5433,2.0906,2.042,2.704,2.2243,2.06,2.1384
0.29292,-0.12068,0.054832,-0.086821,-0.14928,0.17427,0.33425,0.083371,0.2171,0.40285,0.12484,0.042854,0.010037,-0.11593,0.21702,-0.024679,0.054667,0.10267,0.24051,-0.64563,1.2034,0.23429,-0.3086,0.86271,0.57276,-0.39898,-0.038167,0.52657,-0.54061,-0.41128,-0.024156,0.60621,0.1984,-1.5248,0.1622,0.053325,0.69528,-0.26441,0.07599,0.18515,-0.98636,0.079377
-0.17569,-1.6067,-0.34822,-1.6046,-1.4035,-0.72994,-0.31254,-0.77308,-0.74034,-0.91893,-1.4432,-1.685,-1.6022,-1.8089,-1.5044,-0.6387,-1.1372,-1.4811,-1.7942,-1.5889,1.1572,0.13679,-1.4879,0.99191,0.52688,-0.76866,-0.58142,0.37987,-1.5739,-1.2304,-1.7291,-1.4254,-1.7528,-1.5248,-1.3283,-1.5269,-1.4893,-1.8577,-1.3411,-0.21962,-1.4944,-1.5978
0.60258,0.41117,0.21811,-0.092833,-0.05934,0.082442,0.44911,0.10194,0.33065,0.2327,-1.1831,-0.037561,-0.054659,-0.014008,-0.46613,0.3111,0.14008,0.40996,0.36952,0.47021,1.6514,0.92542,0.0078753,1.3938,0.9907,-0.31337,0.53726,0.87111,-0.32028,-0.089743,-0.28895,0.29146,0.31311,-0.021676,0.11457,-0.30005,0.30188,-0.038733,0.41795,0.22373,-0.020144,-0.084204
2.5113,2.3709,1.5031,2.6685,0.79939,1.7518,0.94355,-0.54074,1.7625,0.48466,1.8545,1.3158,1.2168,1.3234,1.2342,-1.5423,1.0559,1.0512,1.2846,1.5155,-1.5986,-0.023837,-1.4879,-0.50155,-1.5155,0.22758,-0.010013,0.46815,-0.42541,-0.29166,-1.7291,0.428,0.46185,0.87901,-0.59947,-1.5269,1.9613,1.9258,-1.3411,1.8881,1.6785,1.085
2.1763,2.3709,2.049,2.6076,1.7426,2.0305,2.097,0.43196,2.3044,1.4191,2.2376,1.8061,1.7124,2.0583,1.8363,0.62276,1.5305,1.9226,1.9106,2.0699,0.52396,0.91247,0.50423,0.041358,0.33895,2.2313,0.91924,1.477,1.3374,2.3856,0.45088,1.4397,1.0615,1.5034,0.78602,1.0758,2.0906,2.042,0.82148,2.2243,2.06,1.7055
0.76381,0.95518,0.74763,0.58184,0.82103,0.83589,0.41405,0.74045,0.28752,0.47932,0.86861,0.74606,0.83952,0.96831,0.48325,0.55109,0.4464,0.87423,0.95306,0.95083,0.52876,0.76928,0.44162,0.4521,0.56035,0.38697,0.555,0.023721,0.56715,1.0371,0.63625,-1.4254,0.78118,0.63536,-1.3283,-1.5269,-1.4893,0.70921,0.84234,0.96697,-0.98636,-1.5978
1.3021,1.4831,1.4555,1.2697,0.98562,1.2838,1.136,1.1223,1.7201,0.91874,0.99771,1.3341,1.1716,1.4318,0.94901,0.77747,1.0127,1.2285,1.0445,1.0413,0.21768,-0.067418,0.30256,0.26977,0.11662,1.3527,0.20519,-0.11579,0.4299,1.5645,0.50574,1.5289,1.0759,1.2983,0.26701,0.52655,1.2883,1.1582,0.79102,1.5807,1.3613,1.1768
0.1019,-0.69861,-0.69342,-0.34497,-1.4035,-0.096686,-1.4933,-0.88427,0.51062,-1.5095,0.0014711,0.41885,-1.6022,0.44689,-0.56423,-1.222,-0.064569,0.35041,-0.13943,-1.0653,-1.5986,-1.7466,-1.4879,-1.7299,-1.5669,-1.4947,-1.6276,-1.7018,-1.345,-1.2304,-1.7291,-1.4254,-0.67543,-1.5248,-1.3283,-1.5269,0.10694,0.14658,-1.3411,-0.68772,-1.4944,-0.30804
0.35995,0.67149,0.43504,0.44628,0.7367,0.52687,0.19971,0.10541,0.54348,0.2463,0.41371,0.73062,0.38773,0.43218,0.3752,0.2945,-0.22068,0.52001,0.37286,0.66412,-1.0478,-0.88665,-1.0696,-0.36638,-0.30596,-1.1586,-0.096538,-0.20495,-0.20661,-0.60846,-0.032934,-1.4254,0.51228,0.43413,0.20633,-0.39662,0.13216,0.31017,0.31158,0.36196,-1.4944,0.014587
0.401,0.88041,0.5877,0.39902,0.69651,0.73746,0.58084,0.3464,1.054,0.20595,0.61536,0.73062,0.33405,0.83057,0.17473,0.084673,0.46458,0.65375,0.5998,0.17094,-0.11185,-1.1639,-0.67886,-1.1703,-0.27309,0.34216,-0.44453,-0.50744,-0.59474,0.78312,0.027185,1.0686,0.62984,0.97052,-1.3283,0.039538,0.093169,0.42102,0.014813,0.72206,0.71116,0.25762
-1.6561,0.19058,-1.691,0.35103,-1.4035,0.27716,-0.9156,-1.8858,0.3467,-1.5095,-1.0874,0.58777,-0.53708,0.2336,-0.89689,-1.5423,-0.30771,0.65002,0.07207,-1.5889,-1.5986,-1.7466,-1.4879,-1.7299,-1.5669,-1.4947,-1.6276,-1.7018,-1.5739,-1.2304,-1.7291,-1.4254,-1.7528,-1.5248,-1.3283,-1.5269,0.42308,-0.93058,-1.3411,0.30006,-0.0005688,-0.21832
0.56246,1.0544,0.66946,0.90047,0.98862,0.85857,0.84838,0.31974,1.0862,0.83274,0.99644,0.90359,0.90888,0.85058,0.69946,0.11933,0.5037,0.82898,1.0427,0.99663,0.0073194,-0.26689,-0.18981,-0.18403,-1.5669,0.56946,0.049736,0.08682,-0.13703,-0.0024774,-0.34717,0.81097,0.78381,0.75188,-0.03812,0.19642,1.088,0.61622,0.50267,0.83152,1.1233,0.45057
0.014577,0.32277,-0.13853,0.10779,0.66681,0.37795,0.11503,-0.24223,-0.27136,-0.081794,0.63968,-0.10941,0.35366,-0.46789,0.40099,0.70712,-0.56731,-0.055172,0.42981,0.24518,-1.1017,-0.56336,-0.10857,-0.48277,-0.64221,-0.6547,-1.6276,-1.0946,-1.5739,0.4229,0.14976,0.73228,-1.2107,-0.51222,0.55674,0.18737,0.53971,-0.19972,1.1049,0.22722,0.97747,0.55295
-1.6561,-0.36194,-1.691,-0.74138,0.31205,0.23786,-1.4933,-0.62144,-1.0779,-1.1566,-1.3361,-1.685,-1.5055,-0.57993,-1.5044,0.74732,-1.2608,-0.99068,-1.7942,-0.84958,-1.5986,-1.4942,-0.13352,-1.7299,-1.5669,-0.49886,-1.5985,-1.7018,-1.5739,-0.48214,-1.7291,0.083847,-1.7528,-1.5248,-0.39533,-0.55305,0.22371,-1.8577,-1.3411,0.080078,-0.12648,-1.097
-0.33215,-0.0012751,0.15333,-0.23422,0.89229,0.062571,0.1419,-0.094475,0.027583,-0.12375,-0.36224,-1.685,0.70341,0.0172,0.28665,1.2668,1.0056,0.60389,-0.036288,-0.42929,0.91969,1.5302,0.2661,1.0851,0.14447,0.39088,0.55348,-0.18008,-0.33248,0.657,-0.050904,0.66594,0.072588,0.068692,-0.52348,0.55112,0.98465,-0.21349,0.62462,0.038164,0.74414,-0.10123
-0.28652,0.29176,-1.0297,-0.55508,0.15777,0.25839,0.07573,-0.53009,-0.48491,-0.28536,-1.154,-0.27917,-0.097949,0.36652,-0.091726,0.78741,-0.45256,0.77427,0.10724,-0.46189,-0.25639,0.91587,0.033108,-0.87018,-0.4316,1.548,1.2275,0.15844,0.029661,0.32121,0.1749,0.63872,-0.19698,-0.20226,0.59142,-0.3597,-0.33384,0.27432,0.28126,1.4428,1.1366,0.09039
-1.6561,-1.6067,-0.050477,-0.38183,0.27843,-1.7132,-1.4933,-1.8858,-0.62428,-1.5095,-1.5464,-1.685,-0.44275,-1.8089,-1.5044,0.8537,-1.7628,-0.62019,-1.7942,-1.5889,0.49421,0.14333,0.48582,-0.14047,-0.2855,0.93801,-0.0080525,-0.057525,0.21709,0.90992,-0.041848,0.12047,-1.7528,-1.5248,-1.3283,-0.35082,-1.4893,-0.32863,0.10162,-0.59343,-0.15141,-1.5978
-0.45343,-0.54051,-0.91054,-1.3037,-0.27837,-0.063186,-0.068838,-0.8992,-0.17573,-1.0074,-1.0874,-0.70612,-1.0954,-0.6472,-1.5044,0.44562,-0.57895,-0.42828,-1.1409,-1.5889,-0.442,-0.6257,0.52523,-0.28493,-0.52473,-1.4107,-0.080846,-0.75097,0.069424,0.087094,-1.4971,0.49873,-0.60779,-0.66951,-0.64623,-0.42585,0.021658,-1.2467,0.10162,0.041376,-0.20273,-1.5978
-0.29762,-0.51622,-0.82698,-1.3037,0.12901,-0.053679,-0.52026,-1.4112,-0.17573,-0.56939,-1.5464,0.086256,-0.25209,-1.8089,0.025173,0.46855,-0.31267,-0.6907,-0.11748,-0.12899,-0.047376,-0.041472,0.25852,0.21899,-0.2855,0.036338,0.075804,-0.23974,0.036469,0.30265,-0.48511,0.7374,-0.23962,-0.17002,0.17229,0.11177,0.64546,0.2345,0.21566,-1.0166,0.66512,0.42043
1.0224,1.335,1.2373,1.1994,1.3994,1.1991,1.3049,0.95913,1.4813,1.4864,1.6085,1.2583,1.361,1.3929,1.4382,1.3103,1.3647,1.2188,1.4127,1.5488,1.383,1.1855,1.5649,1.2575,1.2889,1.2056,1.3328,1.3797,1.2643,1.6539,1.3649,1.5941,1.2159,1.2437,1.6927,1.5463,1.4135,1.3276,1.5809,1.4414,1.5891,1.4502
-0.55128,-1.6067,-1.691,-1.6046,0.38556,-1.7132,-1.4933,-1.8858,-0.46936,-0.60976,-1.5464,-0.9719,-1.6022,-1.8089,-0.4086,0.55921,-0.87908,-0.77934,-1.7942,-1.5889,-0.6583,-1.1535,-0.3335,-0.47361,-1.5669,-0.81523,-0.34012,-0.39461,-1.5739,0.33027,-1.7291,0.45572,-1.1812,-0.076539,-1.3283,-0.51722,-1.0204,0.43206,-0.68648,-1.6187,-1.4944,-1.5978
0.2113,0.46569,0.010377,0.38054,1.1048,0.19332,0.064345,0.57627,0.71256,0.87511,0.6246,0.90715,0.84349,0.83244,0.99153,0.79978,0.80853,0.72138,0.78067,0.96874,0.097597,-0.16223,0.14312,0.19177,0.35297,0.34216,-0.64071,-0.075585,-0.30832,0.70533,0.5652,1.3439,1.0962,0.98694,0.7262,0.44271,0.79088,0.42394,0.87738,1.0455,1.1221,0.91383
-1.6561,-1.6067,-1.691,-1.6046,0.70894,-1.7132,-1.4933,-1.8858,-1.4519,-1.5095,-1.5464,-1.685,-1.6022,-1.8089,-1.5044,-1.5423,-1.7628,-1.4811,-1.7942,-1.5889,-1.5986,-1.7466,-1.4879,-1.7299,-1.5669,-1.4947,-1.6276,-1.7018,-0.55813,-1.2304,-1.7291,-1.4254,-1.7528,-1.5248,-1.3283,-1.5269,-1.4893,-1.8577,-1.3411,-1.6187,-1.4944,-1.5978
0.84902,0.12949,0.78273,0.30078,1.325,0.57108,1.2368,0.83219,0.64069,0.45557,-1.5464,-0.52945,-1.6022,0.29251,0.59898,1.3788,0.60018,0.78122,0.2327,-0.60086,1.018,0.72841,1.2227,1.22,0.85742,0.7206,0.81648,1.0673,1.1174,0.58728,1.023,1.05,0.29292,0.30611,0.99606,1.3112,-1.4893,-0.082961,1.1905,0.32699,0.74414,0.44626
-0.2902,-1.6067,-0.20909,-1.6046,1.1218,-0.17217,-0.29563,-1.8858,0.26486,-0.15534,-1.5464,-1.685,-0.028099,-1.8089,-1.5044,0.22997,0.79584,0.84726,-1.7942,-0.03114,-1.5986,0.76928,0.537,1.1902,1.3068,-1.4947,0.18147,0.38427,1.2653,0.65193,-1.7291,0.043015,-1.7528,-1.5248,-1.3283,1.3374,-1.4893,0.47587,0.61276,0.12332,-1.4944,0.58817
-1.6561,-1.6067,-1.691,-1.6046,1.2278,-1.7132,-1.4933,-0.29036,-1.4519,-1.5095,-1.5464,-1.685,-1.6022,-1.8089,-1.5044,0.42978,-1.7628,0.71475,-1.7942,-1.5889,0.15563,-0.47141,-1.4879,-0.69301,-1.5669,-1.4947,-1.6276,0.28859,-0.49619,-1.2304,-1.7291,-1.4254,-1.7528,-1.5248,-1.3283,-1.5269,-1.4893,-1.8577,-0.090388,-0.2669,-1.4944,-1.5978
-1.6561,-1.6067,-0.41431,-1.6046,0.99929,-0.32293,-1.4933,-0.69048,-1.4519,-1.5095,-1.5464,-1.685,-1.6022,-1.8089,-1.5044,0.75902,-1.7628,-1.4811,0.2707,-0.0074795,-1.5986,-0.86132,-1.4879,-0.84036,-0.78621,-1.4947,-1.6276,-1.7018,-1.5739,0.19944,-0.17437,-0.64658,-1.7528,-1.5248,-1.3283,-1.5269,-0.39963,-1.8577,-1.3411,-1.6187,-1.4944,-0.73881
-1.6561,-1.6067,-0.65883,-0.47347,1.536,-1.7132,0.038515,-0.62144,-1.4519,-1.1265,-1.5464,-1.685,-0.7986,-1.8089,-1.5044,0.74281,-1.7628,-1.4811,0.25237,-1.5889,-1.5986,-1.7466,-1.4879,-1.7299,-1.5669,-1.4947,-1.5191,0.10078,-1.5739,0.49447,-0.64535,0.40303,-1.7528,-1.5248,-1.3283,-1.5269,-1.4893,-1.8577,-1.3411,-1.6187,-0.020144,-0.49057
-1.1556,-0.78177,-0.54189,-0.70109,2.0294,-0.38189,-0.53867,-0.29036,-0.67456,-0.20328,-0.33163,-0.11787,-0.23369,-0.34496,-0.56423,0.49704,-0.26949,-1.4277,-0.14789,-0.21077,-0.48495,-0.39213,-0.44582,-0.62171,-0.65699,-0.4237,-0.84895,-0.54521,-0.62042,0.35661,-0.050904,0.95223,-0.55668,-0.18588,-0.7881,-0.98128,-1.4893,-0.54434,0.014813,-0.17827,-0.8283,-0.66043
0.9804,0.23124,0.91781,0.854,1.9678,0.55351,1.2163,1.1171,0.73321,0.97534,0.64265,0.7242,1.0439,0.72319,0.72531,1.3496,0.96316,0.70068,0.41354,0.18166,0.98065,0.73929,1.0508,0.85503,0.94676,0.50855,0.77015,0.76062,0.78966,1.0549,0.69697,1.486,1.0347,1.1053,0.33944,0.23471,-0.39963,0.63645,0.37514,0.78337,0.68578,0.82715
0.48576,0.66367,0.68517,0.68475,2.0028,0.48916,0.82139,0.75141,0.64069,1.0051,0.84302,0.68774,0.89062,0.83432,0.90142,0.99012,0.90063,0.73548,0.99672,0.85967,0.77914,0.38121,0.51805,0.53727,0.62256,0.75488,0.56927,0.59578,0.70501,1.0817,0.76297,1.3439,0.92476,0.99995,1.048,0.50854,0.97935,0.90047,1.2131,0.85494,1.1153,1.1002
-1.4895,-0.49748,-0.42837,-1.6046,2.1414,-1.7132,-0.53867,0.39833,-0.7638,-0.59793,-1.5464,-1.0554,-0.06772,-1.1789,-0.82106,0.38568,-0.96316,-0.26287,-0.43338,-1.1739,-0.47026,-0.68639,-1.4879,-1.7299,-0.37245,-1.4947,-0.91703,-1.0946,-0.72753,-1.2304,-1.7291,0.63872,-0.68692,0.4786,-0.49256,-0.8892,0.20253,-1.6827,0.12889,0.16354,-1.4944,-1.5978
0.014577,0.029947,-0.22974,-0.0028106,0.36426,0.24935,0.31024,0.5721,0.059669,0.40591,0.51053,0.21715,0.2401,0.16805,0.65791,0.50664,0.38821,0.86453,0.07207,0.11799,0.81917,0.29811,0.59872,0.61387,0.34911,0.16658,0.46667,0.16001,0.3738,0.83405,0.19307,-1.4254,-0.075828,0.50378,0.41757,0.12806,0.70427,0.50301,0.26017,0.53214,0.10116,-0.048132
0.43955,0.54992,1.0937,0.87898,1.1247,0.51894,1.0842,0.77377,1.2341,1.1785,0.68978,1.016,0.039647,0.61368,1.0216,0.93923,0.18015,0.98432,0.98193,1.0847,1.0341,0.53443,0.79582,0.74256,0.94523,0.7751,1.0282,0.52657,0.45558,1.1739,0.92144,0.82612,1.0513,1.1958,0.95447,1.045,-1.4893,0.81354,1.3925,1.1497,1.183,0.93257
-0.60348,-1.6067,0.69203,-0.3273,-1.4035,-1.3281,-0.68617,-1.8858,-1.4519,-1.5095,1.0237,0.97646,1.1897,1.1772,0.92488,0.87282,0.88754,0.87673,1.5176,1.3068,0.12922,-1.5528,1.1861,-1.483,-0.70394,0.012409,-1.6276,-0.1484,0.1753,-1.2304,1.0343,1.2796,1.4897,1.3013,-1.3283,0.21412,-0.18133,0.48908,-1.3411,-1.265,0.85779,0.78433
-1.6561,-0.64308,-0.20909,-0.74138,-1.4035,-0.77845,-0.27513,-0.27837,-0.85304,-1.5095,-0.20465,-0.46586,-0.34013,-0.48563,-1.5044,-1.5423,-1.0886,-1.4811,0.011549,-1.5889,-1.5986,-1.4582,-0.72792,-0.64586,-1.5669,-0.98157,-0.46951,-0.62287,-0.75138,-1.2304,-0.098466,-1.4254,0.1984,-1.5248,0.17229,-1.0067,-1.0204,-0.98678,-1.3411,-1.1275,-0.11444,-0.28623
-0.41635,-0.09904,0.28663,-0.10196,-0.32311,0.2178,0.13581,0.61502,0.54009,-0.40577,0.80521,0.57317,0.59736,0.79837,0.55328,0.68426,0.60698,0.33966,0.82513,0.36512,0.66164,0.48216,1.2293,0.31111,0.49947,0.28605,0.61633,0.47386,0.61484,0.81147,0.61385,0.41292,0.56238,0.46163,0.29418,0.24308,-1.4893,0.89969,-1.3411,0.85997,0.88513,0.1324
0.88595,1.3534,0.96613,0.96556,1.2354,1.0735,0.90302,0.88142,1.2703,1.2082,1.3071,1.2518,1.1633,1.2991,1.2218,1.4065,1.1009,1.0651,1.2429,1.3732,1.67,0.99955,1.2047,1.4896,1.2392,0.9458,1.3913,1.3542,1.2557,0.97968,0.72859,0.84928,1.0137,0.74539,1.1623,0.90589,0.97183,1.2542,1.1675,1.2464,0.75778,1.4932
-1.1137,-1.6067,-1.691,-1.6046,-1.4035,-1.7132,-1.4933,-1.2992,-1.4519,-1.5095,-1.5464,-1.685,-1.6022,-0.98716,-1.5044,-1.5423,-1.7628,-1.4811,-1.7942,-1.0653,-0.37097,-1.2924,0.70034,-0.6754,0.057512,-0.75099,-1.6276,-1.7018,-1.5739,-1.2304,-0.41199,-1.4254,-1.7528,-1.5248,-1.3283,-1.1203,-0.042615,-1.8577,-0.090388,-1.6187,-1.4944,-1.5978
0.39098,0.57782,0.2286,-0.016069,0.38233,0.39783,0.45757,0.0085782,0.45327,0.46021,0.92058,0.91604,0.74308,0.6745,0.85049,0.58399,0.76165,0.67622,0.79924,1.0118,0.35856,-0.0011324,0.47466,0.53068,0.41464,0.78191,0.36709,0.01189,0.31206,0.87669,0.87935,1.121,0.47352,0.42954,1.3299,0.84651,1.3545,0.51811,0.81294,0.70211,1.195,1.0596
